HS4,HS4 Description,Rank,Country of Origin,BaselineShare,BaselineSharePct,Old Tariff,Old TariffPct
8401,Nuclear Reactors; Fuel Elem (n-i); Mach Isotop Sep,4,Netherlands,0.08870566477153605,8.870566477153604,0.1039089855334097,10.39089855334097
8401,Nuclear Reactors; Fuel Elem (n-i); Mach Isotop Sep,5,Sweden,0.0729143818601872,7.29143818601872,0.0468268289676502,4.682682896765019
8401,Nuclear Reactors; Fuel Elem (n-i); Mach Isotop Sep,6,Croatia,0.06443744995639826,6.443744995639826,0.1069669699806546,10.696696998065459
8401,Nuclear Reactors; Fuel Elem (n-i); Mach Isotop Sep,7,Italy,0.06096621462354646,6.096621462354646,6.087484124455268e-05,0.006087484124455268
8401,Nuclear Reactors; Fuel Elem (n-i); Mach Isotop Sep,8,"Korea, South",0.029911402138691267,2.9911402138691265,0.0909910381946542,9.099103819465421
8401,Nuclear Reactors; Fuel Elem (n-i); Mach Isotop Sep,9,Canada,0.02727066102243797,2.727066102243797,0.0273173140854525,2.73173140854525
8401,Nuclear Reactors; Fuel Elem (n-i); Mach Isotop Sep,10,Mexico,0.003036583908754006,0.3036583908754006,0.0021250346975912,0.21250346975912002
8402,Steam Etc Generating Boilers Nesoi; Sup W Boilers,1,Canada,0.2321947504852898,23.21947504852898,0.0195518540975602,1.95518540975602
8402,Steam Etc Generating Boilers Nesoi; Sup W Boilers,2,"Korea, South",0.21422912916247447,21.422912916247448,0.1163764667656856,11.63764667656856
8402,Steam Etc Generating Boilers Nesoi; Sup W Boilers,3,Mexico,0.14603605744404102,14.603605744404103,0.0056332283424702,0.56332283424702
8402,Steam Etc Generating Boilers Nesoi; Sup W Boilers,4,Vietnam,0.12227579164853725,12.227579164853724,0.0792355510647462,7.92355510647462
8402,Steam Etc Generating Boilers Nesoi; Sup W Boilers,5,China,0.10836907159196658,10.836907159196658,0.4635815720605573,46.35815720605573
8402,Steam Etc Generating Boilers Nesoi; Sup W Boilers,6,Thailand,0.061269165776121806,6.126916577612181,0.0772785061102477,7.72785061102477
8402,Steam Etc Generating Boilers Nesoi; Sup W Boilers,7,Italy,0.039057602822858487,3.905760282285849,0.0744136756973825,7.44136756973825
8402,Steam Etc Generating Boilers Nesoi; Sup W Boilers,8,Israel,0.03256398286064931,3.2563982860649308,0.0783657284318829,7.83657284318829
8402,Steam Etc Generating Boilers Nesoi; Sup W Boilers,9,Germany,0.02577638914445114,2.5776389144451137,0.0398797439740586,3.98797439740586
8402,Steam Etc Generating Boilers Nesoi; Sup W Boilers,10,Romania,0.018228059063610063,1.8228059063610063,0.0520687759626038,5.20687759626038
8403,"Central Heat Boilers Nesoi, And Parts",1,Canada,0.27795712941991396,27.795712941991397,0.0258302899917561,2.58302899917561
8403,"Central Heat Boilers Nesoi, And Parts",2,"Korea, South",0.25684105173434457,25.684105173434457,0.0852474670121389,8.524746701213889
8403,"Central Heat Boilers Nesoi, And Parts",3,Germany,0.14213096653013027,14.213096653013027,0.1042037188617653,10.42037188617653
8403,"Central Heat Boilers Nesoi, And Parts",4,China,0.06839921559458695,6.839921559458695,0.3184838524332275,31.848385243322753
8403,"Central Heat Boilers Nesoi, And Parts",5,Italy,0.062095640955134715,6.209564095513471,0.1042129241111586,10.421292411115859
8403,"Central Heat Boilers Nesoi, And Parts",6,Netherlands,0.057225097071108434,5.722509707110843,0.0958067781339344,9.58067781339344
8403,"Central Heat Boilers Nesoi, And Parts",7,United Kingdom,0.035604822206972975,3.5604822206972973,0.0725155364389471,7.25155364389471
8403,"Central Heat Boilers Nesoi, And Parts",8,France,0.0353768888240021,3.53768888240021,0.0991191684320083,9.91191684320083
8403,"Central Heat Boilers Nesoi, And Parts",9,Switzerland,0.03448863981651259,3.4488639816512587,0.1074363471157255,10.74363471157255
8403,"Central Heat Boilers Nesoi, And Parts",10,Japan,0.029880547847293392,2.9880547847293393,0.1285839033342435,12.85839033342435
8404,Auxiliary Plant Used With Boilers; Condensers; Pts,1,Canada,0.38391056115748673,38.391056115748675,0.0040650216382403,0.40650216382403004
8404,Auxiliary Plant Used With Boilers; Condensers; Pts,2,"Korea, South",0.1292118628061545,12.921186280615448,0.0419943703168864,4.19943703168864
8404,Auxiliary Plant Used With Boilers; Condensers; Pts,3,Israel,0.12241866019601276,12.241866019601275,0.0174956355866038,1.74956355866038
8404,Auxiliary Plant Used With Boilers; Condensers; Pts,4,Germany,0.08377617327589595,8.377617327589595,0.1271442483157489,12.714424831574888
8404,Auxiliary Plant Used With Boilers; Condensers; Pts,5,Mexico,0.07039568212734383,7.039568212734383,0.0112337179737922,1.12337179737922
8404,Auxiliary Plant Used With Boilers; Condensers; Pts,6,China,0.06787086057325646,6.787086057325646,0.3674921049464389,36.74921049464389
8404,Auxiliary Plant Used With Boilers; Condensers; Pts,7,Thailand,0.054659654264874534,5.465965426487453,0.0448699650441852,4.48699650441852
8404,Auxiliary Plant Used With Boilers; Condensers; Pts,8,India,0.04814399568277179,4.814399568277179,0.1776770416135347,17.76770416135347
8404,Auxiliary Plant Used With Boilers; Condensers; Pts,9,United Kingdom,0.024015688444339562,2.4015688444339562,0.1262949637089623,12.629496370896229
8404,Auxiliary Plant Used With Boilers; Condensers; Pts,10,Brazil,0.015596861471863831,1.5596861471863832,0.0341692025217313,3.41692025217313
8405,"Producer Gas, Acetylene Gas Etc Generators & Parts",1,United Kingdom,0.2821587057345026,28.215870573450257,0.0412190171434616,4.12190171434616
8405,"Producer Gas, Acetylene Gas Etc Generators & Parts",2,Germany,0.13744618323028235,13.744618323028234,0.0865636277040635,8.65636277040635
8405,"Producer Gas, Acetylene Gas Etc Generators & Parts",3,Italy,0.1328597246252685,13.285972462526848,0.0575247611600465,5.75247611600465
8405,"Producer Gas, Acetylene Gas Etc Generators & Parts",4,Canada,0.11311250083610672,11.311250083610672,0.0165648161754576,1.65648161754576
8405,"Producer Gas, Acetylene Gas Etc Generators & Parts",5,"Korea, South",0.09699400451348855,9.699400451348856,0.1321237993596584,13.21237993596584
8405,"Producer Gas, Acetylene Gas Etc Generators & Parts",6,Portugal,0.0643526828267809,6.4352682826780905,0.0320624032705973,3.2062403270597297
8405,"Producer Gas, Acetylene Gas Etc Generators & Parts",7,China,0.05336321783752342,5.336321783752342,0.0160496650530248,1.6049665053024802
8405,"Producer Gas, Acetylene Gas Etc Generators & Parts",8,Netherlands,0.05316436815886527,5.316436815886528,0.1340459278670436,13.404592786704361
8405,"Producer Gas, Acetylene Gas Etc Generators & Parts",9,France,0.043921453104497854,4.392145310449785,0.0831505324598256,8.31505324598256
8405,"Producer Gas, Acetylene Gas Etc Generators & Parts",10,Turkey,0.022627159132683868,2.2627159132683867,0.0358297140705614,3.5829714070561405
8406,"Steam Turbines & Other Vapor Turbines, Parts",1,Japan,0.23798532700353986,23.798532700353984,0.0867920442383879,8.67920442383879
8406,"Steam Turbines & Other Vapor Turbines, Parts",2,Germany,0.23264204605852826,23.264204605852825,0.099231771389744,9.923177138974399
8406,"Steam Turbines & Other Vapor Turbines, Parts",3,Poland,0.13521380205814268,13.521380205814268,0.0994876891818631,9.94876891818631
8406,"Steam Turbines & Other Vapor Turbines, Parts",4,Canada,0.07508971091686725,7.508971091686726,0.0531563212553506,5.3156321255350605
8406,"Steam Turbines & Other Vapor Turbines, Parts",5,Italy,0.07396743928024789,7.396743928024789,0.0572888774575498,5.72888774575498
8406,"Steam Turbines & Other Vapor Turbines, Parts",6,Mexico,0.06333642997547351,6.333642997547351,0.1756246261834291,17.562462618342913
8406,"Steam Turbines & Other Vapor Turbines, Parts",7,Czech Republic,0.05191723838490947,5.191723838490947,0.0803569130475236,8.03569130475236
8406,"Steam Turbines & Other Vapor Turbines, Parts",8,India,0.050426880685973854,5.042688068597386,0.1879846086510905,18.79846086510905
8406,"Steam Turbines & Other Vapor Turbines, Parts",9,Israel,0.04562616748709347,4.562616748709347,0.1195184703838117,11.951847038381171
8406,"Steam Turbines & Other Vapor Turbines, Parts",10,China,0.0337949581492238,3.37949581492238,0.4583903505059036,45.83903505059036
8407,Spark-ignition Recip Or Rotary Int Comb Piston Eng,1,Mexico,0.3638685254145242,36.38685254145242,0.0788066495023061,7.880664950230611
8407,Spark-ignition Recip Or Rotary Int Comb Piston Eng,2,Canada,0.25158878014178127,25.158878014178125,0.0168412473300921,1.68412473300921
8407,Spark-ignition Recip Or Rotary Int Comb Piston Eng,3,Japan,0.1806018050006073,18.06018050006073,0.1043565205264636,10.435652052646361
8407,Spark-ignition Recip Or Rotary Int Comb Piston Eng,4,"Korea, South",0.08105341331860111,8.10534133186011,0.1406603929919879,14.06603929919879
8407,Spark-ignition Recip Or Rotary Int Comb Piston Eng,5,Germany,0.03423547564916137,3.423547564916137,0.1685097746662247,16.850977466622467
8407,Spark-ignition Recip Or Rotary Int Comb Piston Eng,6,China,0.02812106850262059,2.812106850262059,0.4139768077256333,41.39768077256333
8407,Spark-ignition Recip Or Rotary Int Comb Piston Eng,7,Italy,0.0209585881442187,2.09585881442187,0.1761892679396162,17.61892679396162
8407,Spark-ignition Recip Or Rotary Int Comb Piston Eng,8,Thailand,0.013850259556384489,1.385025955638449,0.0577443757869812,5.77443757869812
8407,Spark-ignition Recip Or Rotary Int Comb Piston Eng,9,Austria,0.013430974321857459,1.3430974321857458,0.1597144926302861,15.971449263028608
8407,Spark-ignition Recip Or Rotary Int Comb Piston Eng,10,Spain,0.012291109950243457,1.2291109950243457,0.1425668311631862,14.25668311631862
8408,Compression-ignition Internal Comb Piston Engines,1,Mexico,0.3621850817173731,36.21850817173731,0.2069620264593203,20.69620264593203
8408,Compression-ignition Internal Comb Piston Engines,2,Japan,0.1878523766591913,18.78523766591913,0.0957789905918665,9.577899059186649
8408,Compression-ignition Internal Comb Piston Engines,3,United Kingdom,0.14811012623420902,14.811012623420902,0.0730949885839366,7.30949885839366
8408,Compression-ignition Internal Comb Piston Engines,4,Germany,0.11459756723190614,11.459756723190614,0.0996464632260157,9.96464632260157
8408,Compression-ignition Internal Comb Piston Engines,5,Italy,0.0585653626393519,5.85653626393519,0.0869546074394306,8.69546074394306
8408,Compression-ignition Internal Comb Piston Engines,6,France,0.036106708981217366,3.6106708981217364,0.1199590237822656,11.99590237822656
8408,Compression-ignition Internal Comb Piston Engines,7,"Korea, South",0.03556922772598636,3.5569227725986363,0.0796199391702196,7.96199391702196
8408,Compression-ignition Internal Comb Piston Engines,8,Sweden,0.0260327699626668,2.60327699626668,0.0899390740532379,8.993907405323789
8408,Compression-ignition Internal Comb Piston Engines,9,India,0.01620768639501079,1.620768639501079,0.1695904190150971,16.95904190150971
8408,Compression-ignition Internal Comb Piston Engines,10,China,0.014773092453087104,1.4773092453087104,0.521903007507581,52.1903007507581
8409,Parts For Engines Of Heading 8407 Or 8408,1,Mexico,0.3830734149136014,38.30734149136014,0.0961490351451128,9.61490351451128
8409,Parts For Engines Of Heading 8407 Or 8408,2,Japan,0.14343085315835874,14.343085315835873,0.1830672984597613,18.30672984597613
8409,Parts For Engines Of Heading 8407 Or 8408,3,China,0.12739993658809864,12.739993658809864,0.5587246135731686,55.87246135731686
8409,Parts For Engines Of Heading 8407 Or 8408,4,Germany,0.10334185028356273,10.334185028356274,0.1610337113858048,16.10337113858048
8409,Parts For Engines Of Heading 8407 Or 8408,5,Canada,0.07053718890364838,7.053718890364838,0.0819371836225493,8.19371836225493
8409,Parts For Engines Of Heading 8407 Or 8408,6,"Korea, South",0.058277893901103654,5.8277893901103655,0.1114687843624935,11.146878436249349
8409,Parts For Engines Of Heading 8407 Or 8408,7,Brazil,0.04107720063401384,4.107720063401384,0.168574875679064,16.8574875679064
8409,Parts For Engines Of Heading 8407 Or 8408,8,India,0.040116810084880015,4.011681008488002,0.1821805365883401,18.21805365883401
8409,Parts For Engines Of Heading 8407 Or 8408,9,Italy,0.0178617782361446,1.7861778236144599,0.14315204174954,14.315204174954
8409,Parts For Engines Of Heading 8407 Or 8408,10,United Kingdom,0.014883073296587885,1.4883073296587885,0.1268010090532247,12.680100905322469
8410,"Hydraulic Turbines, Water Wheels & Regulators, Pts",1,Canada,0.32469357576156943,32.469357576156945,0.06070604246491,6.070604246491
8410,"Hydraulic Turbines, Water Wheels & Regulators, Pts",2,Slovenia,0.12143033598248817,12.143033598248817,0.092411857334397,9.2411857334397
8410,"Hydraulic Turbines, Water Wheels & Regulators, Pts",3,China,0.1106138162106992,11.06138162106992,0.5317589329863491,53.17589329863491
8410,"Hydraulic Turbines, Water Wheels & Regulators, Pts",4,Brazil,0.10795009194391898,10.795009194391898,0.1129629743982413,11.29629743982413
8410,"Hydraulic Turbines, Water Wheels & Regulators, Pts",5,Czech Republic,0.07220821311757378,7.220821311757378,0.1408684300633453,14.08684300633453
8410,"Hydraulic Turbines, Water Wheels & Regulators, Pts",6,Italy,0.06442758739158785,6.442758739158785,0.2067688215944169,20.67688215944169
8410,"Hydraulic Turbines, Water Wheels & Regulators, Pts",7,Austria,0.06188468952137701,6.188468952137701,0.168731854309028,16.8731854309028
8410,"Hydraulic Turbines, Water Wheels & Regulators, Pts",8,Spain,0.04844334040805716,4.844334040805716,0.3737376138439701,37.37376138439701
8410,"Hydraulic Turbines, Water Wheels & Regulators, Pts",9,Mexico,0.04474790603965426,4.474790603965427,0.0419856888647168,4.19856888647168
8410,"Hydraulic Turbines, Water Wheels & Regulators, Pts",10,Germany,0.04360044362307427,4.360044362307427,0.1286847560757486,12.868475607574862
8411,"Turbojets, Turbopropellers & Oth Gas Turbines, Pts",1,Canada,0.23212012391928444,23.212012391928443,0.0147692640405336,1.47692640405336
8411,"Turbojets, Turbopropellers & Oth Gas Turbines, Pts",2,France,0.216157473305754,21.6157473305754,0.0263327497220513,2.63327497220513
8411,"Turbojets, Turbopropellers & Oth Gas Turbines, Pts",3,United Kingdom,0.14152341908705382,14.152341908705383,0.0133372078873459,1.33372078873459
8411,"Turbojets, Turbopropellers & Oth Gas Turbines, Pts",4,Germany,0.11402325684309345,11.402325684309345,0.0311726820412997,3.11726820412997
8411,"Turbojets, Turbopropellers & Oth Gas Turbines, Pts",5,Japan,0.08459409287297459,8.45940928729746,0.0280551864669655,2.80551864669655
8411,"Turbojets, Turbopropellers & Oth Gas Turbines, Pts",6,Mexico,0.0835166540773458,8.35166540773458,0.0283085982758918,2.83085982758918
8411,"Turbojets, Turbopropellers & Oth Gas Turbines, Pts",7,Poland,0.048730215429896175,4.873021542989617,0.0300588322739138,3.00588322739138
8411,"Turbojets, Turbopropellers & Oth Gas Turbines, Pts",8,Italy,0.033052073322950376,3.3052073322950375,0.0555254187575472,5.55254187575472
8411,"Turbojets, Turbopropellers & Oth Gas Turbines, Pts",9,Singapore,0.024423122768778532,2.4423122768778533,0.0508463881883808,5.08463881883808
8411,"Turbojets, Turbopropellers & Oth Gas Turbines, Pts",10,Turkey,0.021859568372868808,2.1859568372868807,0.066549696590345,6.6549696590345
8412,"Engines And Motors Nesoi, And Parts Thereof",1,Mexico,0.22450497154949586,22.450497154949588,0.0308957664407026,3.08957664407026
8412,"Engines And Motors Nesoi, And Parts Thereof",2,China,0.13313986020651553,13.313986020651553,0.4870468029609792,48.70468029609792
8412,"Engines And Motors Nesoi, And Parts Thereof",3,Germany,0.11122531563392908,11.122531563392908,0.1113966199904411,11.13966199904411
8412,"Engines And Motors Nesoi, And Parts Thereof",4,India,0.11039517128405886,11.039517128405887,0.1965444225922445,19.65444225922445
8412,"Engines And Motors Nesoi, And Parts Thereof",5,Canada,0.10267610920749672,10.267610920749672,0.0463859665886006,4.63859665886006
8412,"Engines And Motors Nesoi, And Parts Thereof",6,Japan,0.10119562536005602,10.119562536005603,0.0885046525157108,8.85046525157108
8412,"Engines And Motors Nesoi, And Parts Thereof",7,United Kingdom,0.07268147484537171,7.268147484537171,0.0549649811210892,5.496498112108919
8412,"Engines And Motors Nesoi, And Parts Thereof",8,Italy,0.054302260772197325,5.430226077219732,0.099269674059226,9.9269674059226
8412,"Engines And Motors Nesoi, And Parts Thereof",9,"Korea, South",0.049823062942713714,4.982306294271371,0.0770533977086108,7.70533977086108
8412,"Engines And Motors Nesoi, And Parts Thereof",10,France,0.040056148198165116,4.005614819816512,0.0901207489712014,9.01207489712014
8413,Pumps For Liquids; Liquid Elevators; Parts Thereof,1,Mexico,0.2548950679621123,25.48950679621123,0.0749951733266544,7.499517332665439
8413,Pumps For Liquids; Liquid Elevators; Parts Thereof,2,China,0.19025174524552077,19.025174524552078,0.4643382882683792,46.43382882683792
8413,Pumps For Liquids; Liquid Elevators; Parts Thereof,3,Germany,0.1369570236649128,13.69570236649128,0.1040537131476433,10.40537131476433
8413,Pumps For Liquids; Liquid Elevators; Parts Thereof,4,Japan,0.1308357914892703,13.08357914892703,0.0983632876730488,9.836328767304881
8413,Pumps For Liquids; Liquid Elevators; Parts Thereof,5,Canada,0.10108006848914759,10.108006848914759,0.0489945000891437,4.89945000891437
8413,Pumps For Liquids; Liquid Elevators; Parts Thereof,6,Italy,0.04977311386857936,4.977311386857936,0.1040877757210526,10.40877757210526
8413,Pumps For Liquids; Liquid Elevators; Parts Thereof,7,India,0.04104559490407835,4.104559490407835,0.1791138748695087,17.91138748695087
8413,Pumps For Liquids; Liquid Elevators; Parts Thereof,8,"Korea, South",0.0387220266988403,3.8722026698840297,0.094971882867693,9.4971882867693
8413,Pumps For Liquids; Liquid Elevators; Parts Thereof,9,United Kingdom,0.0314628403654089,3.1462840365408904,0.075988272290198,7.5988272290198005
8413,Pumps For Liquids; Liquid Elevators; Parts Thereof,10,Taiwan,0.02497672731212926,2.497672731212926,0.118192881473068,11.8192881473068
8414,"Air/vacuum Pumps, Fans; Vent Hoods Etc; Parts",1,China,0.28296825837438594,28.296825837438593,0.3560982424916672,35.60982424916672
8414,"Air/vacuum Pumps, Fans; Vent Hoods Etc; Parts",2,Mexico,0.2603788894576624,26.03788894576624,0.0885765940367865,8.85765940367865
8414,"Air/vacuum Pumps, Fans; Vent Hoods Etc; Parts",3,Japan,0.09568189596568268,9.568189596568267,0.12711119106826,12.711119106825999
8414,"Air/vacuum Pumps, Fans; Vent Hoods Etc; Parts",4,Germany,0.09396608280494773,9.396608280494773,0.0910608783734277,9.10608783734277
8414,"Air/vacuum Pumps, Fans; Vent Hoods Etc; Parts",5,"Korea, South",0.05800138571464618,5.800138571464617,0.0973633606092352,9.73633606092352
8414,"Air/vacuum Pumps, Fans; Vent Hoods Etc; Parts",6,Canada,0.05037574017637431,5.037574017637431,0.0200283956818859,2.0028395681885898
8414,"Air/vacuum Pumps, Fans; Vent Hoods Etc; Parts",7,Vietnam,0.04368549476603769,4.368549476603769,0.1192777814182667,11.92777814182667
